timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2025-06-05 00:00:00,116867545,-44766878733393490,197651.0,197651.0,197651.0,197651.0,116867545,0,4992428571365629146
2025-06-05 00:01:00,54649800716,-20929470513874552934,197647.0,197651.0,197647.0,197651.0,54649800716,0,4988302003907584655
2025-06-05 00:02:00,94825756223,-36294379826967075300,197640.0,197647.0,197640.0,197647.0,95271689743,170834673622768670,4988302003907584655
2025-06-05 00:03:00,40057242550,-15320608072244479185,197636.0,197640.0,197636.0,197640.0,48399370277,3195060470346985192,4991085363931397140
2025-06-05 00:04:00,0,0,197636.0,197636.0,197636.0,197636.0,0,0,4991085363931397140
2025-06-05 00:05:00,-135533515276,51919352671390620581,197647.0,197639.0,197639.0,197647.0,0,51919352671390620581,4988302003907584655
2025-06-05 00:06:00,39911926467,-15279507428690194302,197644.0,197646.0,197644.0,197646.0,40317012770,155211670791585101,4988302003907584655
2025-06-05 00:07:00,1635853531,-626079870633357447,197644.0,197644.0,197644.0,197644.0,1842820769,79300000000000000,4988302003907584655
2025-06-05 00:08:00,-330060143,126463611710844400,197644.0,197644.0,197644.0,197644.0,0,126463611710844400,4988302003907584655
2025-06-05 00:09:00,-1103700851,422983357784619938,197644.0,197644.0,197644.0,197644.0,246506102,517338572791049484,4988302003907584655
2025-06-05 00:10:00,-1929672540,739373236547070046,197644.0,197644.0,197644.0,197644.0,0,739373236547070046,4988302003907584655
2025-06-05 00:11:00,26424236,-10035422483675703,197644.0,197644.0,197644.0,197644.0,233279134,79259130585153428,4988302003907584655
2025-06-05 00:12:00,-10269271108,3935064243015160847,197645.0,197644.0,197644.0,197645.0,269737236,4038316179726314028,4988302003907584655
2025-06-05 00:13:00,-517702085,198380553338690698,197645.0,197645.0,197645.0,197645.0,0,198380553338690698,4988302003907584655
2025-06-05 00:14:00,-21920554677,8400842061582261576,197647.0,197645.0,197645.0,197647.0,700000000,8668809799078740376,4988302003907584655
2025-06-05 00:15:00,-8768109422,3361067686598393232,197647.0,197647.0,197647.0,197647.0,1243810533,3837307308534474127,4988302003907584655
2025-06-05 00:16:00,-824065036,315854846623436995,197647.0,197647.0,197647.0,197647.0,0,315854846623436995,4988302003907584655
2025-06-05 00:17:00,-506315378,194065994464103029,197647.0,197647.0,197647.0,197647.0,0,194065994464103029,4988302003907584655
2025-06-05 00:18:00,10586143559,-4053336484667169662,197647.0,197647.0,197647.0,197647.0,10631802519,17500000000000000,4988302003907584655
2025-06-05 00:19:00,-214669146065,82344491436154912693,197663.0,197650.0,197650.0,197663.0,2992393663,83490707762906231213,4992294972316805165
2025-06-05 00:20:00,52473577271,-20091508405796190570,197659.0,197668.0,197659.0,197669.0,128336618520,29132924233685335450,4992428571365629146
2025-06-05 00:21:00,12593469338,-4826768535591042276,197658.0,197660.0,197658.0,197660.0,14882449103,878398910436360442,4992428571365629146
2025-06-05 00:22:00,67022867797,-25684849899745779300,197653.0,197653.0,197653.0,197653.0,67102293466,30460399230921883,4992428571365629146
2025-06-05 00:23:00,-26048385213,9990794091156836202,197655.0,197654.0,197654.0,197655.0,0,9990794091156836202,4992428571365629146
2025-06-05 00:24:00,-127611824612,48974713830469383979,197665.0,197658.0,197658.0,197665.0,0,48974713830469383979,4992294972316805165
2025-06-05 00:25:00,58987997377,-22618858126507785355,197661.0,197666.0,197661.0,197666.0,66658104157,2945187123425578634,4992294972316805165
2025-06-05 00:26:00,186645298,-71561563949461281,197661.0,197661.0,197661.0,197661.0,186645298,0,4992294972316805165
2025-06-05 00:27:00,-75339230992,28946557144602954652,197666.0,197661.0,197661.0,197671.0,60816602968,52283518026761807413,4992294972316805165
