timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2025-06-07 00:00:00,21514962,-8678580204063794,198168.0,198168.0,198168.0,198168.0,21514962,0,3520845363792598315
2025-06-07 00:01:00,21859634228,-8816512209459724858,198166.0,198167.0,198166.0,198167.0,21859634228,0,3520845363792598315
2025-06-07 00:02:00,-39042536591,15764091824387372433,198170.0,198168.0,198168.0,198170.0,0,15764091824387372433,3521539656277549397
2025-06-07 00:03:00,-19621717879,7925277636733068207,198172.0,198170.0,198170.0,198172.0,53126803,7946714218866885055,3521539656277549397
2025-06-07 00:04:00,-1035569347,418318100000000000,198172.0,198172.0,198172.0,198172.0,0,418318100000000000,3521539656277549397
2025-06-07 00:05:00,-1998562466,808733177819511931,198173.0,198172.0,198172.0,198173.0,3467011569,2207812493806403584,3521539656277549397
2025-06-07 00:06:00,-33069063352,13361165292486890875,198176.0,198173.0,198173.0,198176.0,41013136,13377717466440956055,3521539656277549397
2025-06-07 00:07:00,0,0,198176.0,198176.0,198176.0,198176.0,0,0,3521539656277549397
2025-06-07 00:08:00,-2433638474,983480954627902729,198177.0,198177.0,198177.0,198177.0,0,983480954627902729,3521539656277549397
2025-06-07 00:09:00,-29719932423,12014711323221410621,198180.0,198178.0,198177.0,198180.0,5197431359,14113216906485495646,3517453377100037106
2025-06-07 00:10:00,-26845417006,10870276033984671079,198183.0,198180.0,198178.0,198183.0,39628830000,26875297304234331741,3517453377100037106
2025-06-07 00:11:00,-105534653688,42718234588988733570,198195.0,198188.0,198186.0,198195.0,38765830000,58387683133497800440,3517970983564489740
2025-06-07 00:12:00,-93420547727,37851154914181701503,198206.0,198197.0,198197.0,198206.0,17899907945,45095731595922412970,3491790012915988247
2025-06-07 00:13:00,1306068258,-523569632671814643,198206.0,198208.0,198206.0,198208.0,14285186304,5260957172018433706,3491790012915988247
2025-06-07 00:14:00,-74320053890,30135105657473397416,198214.0,198214.0,198214.0,198214.0,0,30135105657473397416,3490270699148029000
2025-06-07 00:15:00,-8336390050,3381829984108702067,198215.0,198215.0,198215.0,198215.0,0,3381829984108702067,3490270699148029000
2025-06-07 00:16:00,-156722414151,63649764013682617614,198234.0,198234.0,198231.0,198234.0,28189438073,75093866938513198287,3483945437556079341
2025-06-07 00:17:00,-18641415922,7577441163291469750,198236.0,198234.0,198234.0,198236.0,690971375,7858009538056244334,3483945437556079341
2025-06-07 00:18:00,22383848002,-9075586472076143271,198233.0,198238.0,198232.0,198238.0,55519382992,13469847696261176586,3483945437556079341
2025-06-07 00:19:00,7773821646,-3156041675405444430,198232.0,198232.0,198232.0,198232.0,7773821646,0,3483945437556079341
2025-06-07 00:20:00,-34397253096,13980854048692730553,198236.0,198236.0,198236.0,198236.0,37763585,13996190850053960907,3483945437556079341
2025-06-07 00:21:00,95763819181,-38857951870556670443,198225.0,198227.0,198222.0,198227.0,127211532885,12768728160271673781,3490270699148029000
2025-06-07 00:22:00,24237406174,-9831197828042535057,198222.0,198225.0,198222.0,198225.0,24237406174,0,3490270699148029000
2025-06-07 00:23:00,78038271124,-31635284913016973126,198213.0,198222.0,198213.0,198222.0,78038271124,0,3490270699148029000
2025-06-07 00:24:00,7025194426,-2820827034397044801,198213.0,198210.0,198210.0,198217.0,70309715779,25669000000000000000,3490270699148029000
2025-06-07 00:25:00,20296191053,-8220952263485135403,198210.0,198211.0,198210.0,198211.0,23809216833,1424423694227856902,3490270699148029000
2025-06-07 00:26:00,35655463761,-14440055230076580716,198206.0,198206.0,198206.0,198206.0,35655463761,0,3491790012915988247
2025-06-07 00:27:00,9321247534,-3770022244892447702,198205.0,198207.0,198205.0,198207.0,19190452458,4000320000000000000,3503740199382143915
2025-06-07 00:28:00,17263124607,-6988147217628855373,198203.0,198203.0,198203.0,198203.0,18113124607,344407187965577312,3503740199382143915
2025-06-07 00:29:00,-30603155,12400000000000000,198203.0,198203.0,198203.0,198203.0,0,12400000000000000,3503740199382143915
2025-06-07 00:30:00,1146054034,-463898947784102655,198203.0,198203.0,198203.0,198203.0,1146054034,0,3503740199382143915
2025-06-07 00:31:00,40009589648,-16191230172411344640,198198.0,198200.0,198198.0,198200.0,40009589648,0,3529921170030645408
2025-06-07 00:32:00,-105270000,42633956577349495,198198.0,198198.0,198198.0,198198.0,0,42633956577349495,3529921170030645408
2025-06-07 00:33:00,46050057205,-18626580304158199659,198193.0,198193.0,198193.0,198193.0,46050057205,0,3529921170030645408
2025-06-07 00:34:00,18228992789,-7370664169425830623,198191.0,198193.0,198191.0,198193.0,18228992789,0,3529921170030645408
2025-06-07 00:35:00,11397983546,-4607853908151463360,198190.0,198191.0,198190.0,198191.0,11397983546,0,3529921170030645408
2025-06-07 00:36:00,69100086695,-27903428351872128556,198182.0,198195.0,198182.0,198195.0,115604175937,18822751686629355084,3529403563566192774
2025-06-07 00:37:00,14129342585,-5704238785404493921,198180.0,198180.0,198179.0,198180.0,20310970234,2498923438711647014,3529403563566192774
2025-06-07 00:38:00,37503137736,-15142792403397640194,198176.0,198179.0,198176.0,198179.0,37503137736,0,3533489842743705065
2025-06-07 00:39:00,-326984511,132132043923201223,198176.0,198176.0,198176.0,198176.0,0,132132043923201223,3533489842743705065
2025-06-07 00:40:00,-21224428413,8577687347978178637,198178.0,198176.0,198176.0,198178.0,0,8577687347978178637,3533489842743705065
2025-06-07 00:41:00,16617348755,-6709214097411311130,198176.0,198176.0,198176.0,198176.0,16666691203,19940000000000000,3533489842743705065
2025-06-07 00:42:00,6777129321,-2735875731134602563,198176.0,198176.0,198176.0,198176.0,6821600338,17970000000000000,3533489842743705065
2025-06-07 00:43:00,0,0,198176.0,198176.0,198176.0,198176.0,0,0,3533489842743705065
2025-06-07 00:44:00,482305932,-194696491892289843,198176.0,198176.0,198176.0,198176.0,482305932,0,3533489842743705065
2025-06-07 00:45:00,-53698213896,21705206736323453593,198182.0,198176.0,198176.0,198182.0,330363124,21838566757310146336,3529403563566192774
2025-06-07 00:46:00,0,0,198182.0,198182.0,198182.0,198182.0,0,0,3529403563566192774
2025-06-07 00:47:00,0,0,198182.0,198182.0,198182.0,198182.0,0,0,3529403563566192774
2025-06-07 00:48:00,-2667233168,1078454303832713221,198182.0,198182.0,198182.0,198182.0,0,1078454303832713221,3529430156155235931
2025-06-07 00:49:00,9658079084,-3901034921155500000,198181.0,198182.0,198181.0,198182.0,9658079084,0,3529383793776198445
2025-06-07 00:50:00,8534306278,-3446382301646159424,198180.0,198181.0,198180.0,198181.0,9493992420,387999533693582415,3529383793776198445
2025-06-07 00:51:00,42840527025,-17292893697718533147,198175.0,198178.0,198174.0,198178.0,53126725566,4155998945537269397,3533470072953710736
2025-06-07 00:52:00,13063862398,-5267967011304352854,198174.0,198172.0,198172.0,198174.0,25315735525,4949412315380422969,3533470072953710736
2025-06-07 00:53:00,0,0,198174.0,198174.0,198174.0,198174.0,0,0,3533470072953710736
2025-06-07 00:54:00,2149099766,-867357731528419786,198173.0,198174.0,198173.0,198174.0,2149099766,0,3533498229506697426
2025-06-07 00:55:00,281856860,-110927095613456722,198173.0,198173.0,198173.0,198174.0,7279385892,2827045296277921288,3533498229506697426
2025-06-07 00:56:00,29027383370,-11708307731952583059,198170.0,198172.0,198170.0,198172.0,40855508370,4776985452787551059,3533498229506697426
