trade_index,timestamp,bucket_start_trade,bucket_abs_volume,bucket_net_volume,order_imbalance,bucket_number,vpin_daily,vpin_5day,vpin_7day
48258,2025-06-05 14:19:00,46483,1810613.7177126608,-1087094.203539689,0.6004009540549653,1775,0.2746915380928289,0.2538471264326499,0.2493051206932572
48276,2025-06-05 14:38:00,46500,1810613.7177126608,650629.1086392199,0.3593417537237906,1776,0.2715234991662583,0.2550714572473273,0.24989411719028218
48284,2025-06-05 14:46:00,46507,1810613.7177126608,1153973.592042909,0.6373383680649002,1777,0.2772841899241507,0.2557730726718893,0.25112712385728514
48301,2025-06-05 15:05:00,46523,1810613.7177126608,-1104168.907789193,0.6098312947634597,1778,0.28658472473537044,0.2576102273323171,0.2524746484811348
48327,2025-06-05 15:33:00,46548,1810613.7177126608,573285.8034298526,0.31662512982287666,1779,0.28473225296609006,0.2570344020833811,0.2532243937613654
48361,2025-06-05 16:14:00,46581,1810613.7177126608,-644089.1577791907,0.355729745929941,1780,0.2796795363511956,0.25836072154498024,0.25356676433778874
48372,2025-06-05 16:25:00,46591,1810613.7177126608,-898499.3491287739,0.49624021973270127,1781,0.2865228181442054,0.2583168906816087,0.2546105447314158
48395,2025-06-05 16:51:00,46613,1810613.7177126608,-221819.33144312561,0.12251057708949033,1782,0.2860151133449591,0.2570785193627456,0.25346878110218835
48415,2025-06-05 17:12:00,46632,1810613.7177126608,558353.9352879695,0.3083782751813762,1783,0.28988385319953514,0.2579500555363585,0.25370836489583365
48445,2025-06-05 17:44:00,46661,1810613.7177126608,45019.49160597743,0.0248642165722959,1784,0.28974149311234454,0.2555680642375958,0.2532681160258607
48472,2025-06-05 18:15:00,46687,1810613.7177126608,-648224.21578877,0.3580135340008737,1785,0.2889343344912231,0.2550281903454875,0.25420544782599336
48492,2025-06-05 18:36:00,46706,1810613.7177126608,928734.0197743643,0.5129387956629586,1786,0.29598374531290467,0.2560923671268074,0.2554343670681848
48521,2025-06-05 19:13:00,46734,1810613.7177126608,-585006.2281426226,0.3230983077283089,1787,0.3021116507597521,0.25578400286141767,0.2553540906661747
48525,2025-06-05 19:17:00,46737,1810613.7177126608,-1787795.3045107895,0.9873974150429514,1788,0.32074257023129676,0.2591128035753285,0.256351216695486
48531,2025-06-05 19:23:00,46742,1810613.7177126608,-835980.5111707824,0.4617111330775028,1789,0.3275630415886419,0.26028159414929,0.2573912638146507
48543,2025-06-05 19:35:00,46753,1810613.7177126608,333307.9081303041,0.18408559753505585,1790,0.3268644689166072,0.26097416587967975,0.2576127554385251
48563,2025-06-05 19:55:00,46772,1810613.7177126608,-585973.8571350228,0.3236327281753286,1791,0.3274986246566076,0.2608385159830311,0.2584724976988463
48578,2025-06-05 20:10:00,46786,1810613.7177126608,-781792.3054730054,0.43178304561871966,1792,0.3313267787163117,0.2618103767994272,0.25955289934926723
48585,2025-06-05 20:17:00,46792,1810613.7177126608,-943139.6151178968,0.5208949904065459,1793,0.3379372236016192,0.2629670595728739,0.260462852049769
48591,2025-06-05 20:23:00,46797,1810613.7177126608,-770646.1407906786,0.4256270309076372,1794,0.3412346698818305,0.2638807899372575,0.26080505127924886
48601,2025-06-05 20:33:00,46806,1810613.7177126608,-349792.86102515215,0.19319021920757548,1795,0.3314421783475991,0.2631557841675509,0.261328549473148
48609,2025-06-05 20:41:00,46813,1810613.7177126608,-291441.8803657448,0.16096303563518888,1796,0.32595120988437815,0.2621317928232919,0.2606350791875333
48616,2025-06-05 20:48:00,46819,1810613.7177126608,-166779.68715744867,0.09211224101855398,1797,0.31705139344118705,0.2620588090610465,0.26082604248111635
48627,2025-06-05 20:59:00,46829,1810613.7177126608,-1263210.9913103892,0.6976700656538698,1798,0.3235857021782056,0.2638986893757781,0.26176889793080504
48634,2025-06-05 21:06:00,46835,1810613.7177126608,577922.7759936583,0.3191861247598109,1799,0.3214116551352128,0.2633871187729536,0.26234399109878037
48645,2025-06-05 21:17:00,46845,1810613.7177126608,41555.06933137361,0.02295081989319617,1800,0.31796588100717077,0.2613867069081832,0.2619847290406299
48663,2025-06-05 21:35:00,46862,1810613.7177126608,591441.3135012451,0.3266523984190344,1801,0.3198566364930283,0.26148376958320907,0.2622237755939395
48681,2025-06-05 21:54:00,46879,1810613.7177126608,-150366.4424474872,0.0830472236990695,1802,0.31540618520538105,0.2617844358974016,0.26109488899159444
48707,2025-06-05 22:20:00,46904,1810613.7177126608,-348555.9000084921,0.192507046974559,1803,0.317123859134408,0.2616920351245448,0.2611546512336934
48753,2025-06-05 23:08:00,46949,1810613.7177126608,272394.14741832257,0.15044299330860958,1804,0.3161432684564638,0.2605690362917247,0.2610378624499069
48790,2025-06-05 23:46:00,46985,1810613.7177126608,-466332.0990716431,0.25755471446486006,1805,0.3091701686369769,0.25946615738868833,0.2615320514751098
48821,2025-06-06 00:18:00,47015,1810613.7177126608,-268386.0865338662,0.14822934561266718,1806,0.3115442426297709,0.25981327623225786,0.2617393087417737
48847,2025-06-06 00:44:00,47040,1810613.7177126608,445285.5827820325,0.2459307462579923,1807,0.3054620009896891,0.2600936686277524,0.2615712379179575
48892,2025-06-06 01:30:00,47084,1810613.7177126608,-86757.8702045322,0.047916277975698196,1808,0.29758954495270706,0.25928325873491304,0.26161347516618944
48950,2025-06-06 02:29:00,47141,1810613.7177126608,-513407.48304424516,0.28355439816993666,1809,0.30044927796725374,0.2593771180735956,0.26208163687334923
48980,2025-06-06 02:59:00,47170,1810613.7177126608,895423.6956074691,0.4945415396160001,1810,0.3099422397425894,0.26005176350462855,0.2628291266003449
49044,2025-06-06 04:06:00,47233,1810613.7177126608,691832.5488425053,0.38209836922946433,1811,0.3166579712093558,0.2604989495686422,0.26374910811785673
49102,2025-06-06 05:06:00,47290,1810613.7177126608,198940.481952246,0.1098746132353214,1812,0.31278256739568927,0.2597613387673975,0.2632118196648908
49160,2025-06-06 06:11:00,47347,1810613.7177126608,-8164.304878096111,0.004509136762981138,1813,0.31206626000993487,0.2588143389413704,0.2627593939229662
49225,2025-06-06 07:26:00,47411,1810613.7177126608,54315.46591704672,0.02999837314038644,1814,0.31056272187008516,0.2585734339937675,0.26219345084262086
49312,2025-06-06 09:10:00,47497,1810613.7177126608,-55251.460402274315,0.030515321883274587,1815,0.308392775812518,0.256824993547417,0.26139543896270767
49374,2025-06-06 10:16:00,47558,1810613.7177126608,546089.4238821892,0.30160459878325746,1816,0.3096003164691851,0.25742787547795415,0.26130783357273685
49432,2025-06-06 11:20:00,47615,1810613.7177126608,411160.61934901087,0.227083565824536,1817,0.3134407031031683,0.2567754705890825,0.26180389828587725
49489,2025-06-06 12:24:00,47671,1810613.7177126608,-456481.1306943872,0.2521140352736626,1818,0.31470668610130376,0.2561001769198232,0.26192026403262175
49513,2025-06-06 12:48:00,47694,1810613.7177126608,62317.07945310982,0.034417655650943964,1819,0.3132971898434313,0.25527747217638475,0.26132384158023925
49562,2025-06-06 13:40:00,47742,1810613.7177126608,654924.8334838866,0.36171427791414823,1820,0.31081934405422307,0.25572398194716783,0.26128885772968363
49573,2025-06-06 13:51:00,47752,1810613.7177126608,627195.6749118381,0.3463994935950067,1821,0.306398392778313,0.25639281804708686,0.2612407035141891
49599,2025-06-06 14:17:00,47777,1810613.7177126608,-37461.71454051352,0.020690064464903492,1822,0.3014854269887369,0.2541472943631251,0.2596168727807413
49628,2025-06-06 14:47:00,47805,1810613.7177126608,168519.29093997116,0.09307302230807173,1823,0.291120807136122,0.25387567714398007,0.25864920548278986
49654,2025-06-06 15:15:00,47830,1810613.7177126608,455239.7617382685,0.2514284285404457,1824,0.29044826520729417,0.2539632562895076,0.25835525239335727
49680,2025-06-06 15:41:00,47855,1810613.7177126608,-1178563.1816621362,0.650919171843572,1825,0.2914586295630663,0.255343794817405,0.26016870652039625
49723,2025-06-06 16:25:00,47897,1810613.7177126608,528515.5209108358,0.2918985511600491,1826,0.29010976551179146,0.256409047432477,0.26035969974912754
49761,2025-06-06 17:06:00,47934,1810613.7177126608,-869852.5973363174,0.4804186496693496,1827,0.28697137114388044,0.2554785744336531,0.2602736553312576
49801,2025-06-06 17:50:00,47973,1810613.7177126608,-179360.06304005135,0.09906036902594333,1828,0.2767559526291301,0.2548145145498382,0.25948168044715497
49852,2025-06-06 18:44:00,48023,1810613.7177126608,113123.50898207304,0.06247799178555954,1829,0.2716730098683837,0.25155478473213294,0.2593999911367668
49911,2025-06-06 19:48:00,48081,1810613.7177126608,-66786.66662868128,0.03688620381880932,1830,0.2652961390261611,0.25160997413134945,0.25916818137965886
49964,2025-06-06 20:49:00,48133,1810613.7177126608,411060.68373395986,0.2270283714923196,1831,0.2599119020613535,0.25072713426576765,0.25932750207833954
50032,2025-06-06 22:10:00,48200,1810613.7177126608,-504406.86192085093,0.2785833648482823,1832,0.2630333578165293,0.2515381631615815,0.25980875885775845
50108,2025-06-06 23:42:00,48275,1810613.7177126608,-335228.94816750445,0.18514658587199787,1833,0.26056872403034176,0.2503577482607041,0.25950893420638993
50180,2025-06-07 00:59:00,48346,1810613.7177126608,5518.2939849284885,0.003047747805589213,1834,0.2601323946550076,0.24927487720633917,0.2584000933830419
50253,2025-06-07 02:28:00,48418,1810613.7177126608,-308840.7109356168,0.17057239096021748,1835,0.25638357179419446,0.2485298604309688,0.25795905825356163
50323,2025-06-07 03:54:00,48487,1810613.7177126608,716830.1969755437,0.39590454328442387,1836,0.25404288674662373,0.2500874620796367,0.25853060713354453
50424,2025-06-07 05:47:00,48587,1810613.7177126608,30264.085994620407,0.016714821995744557,1837,0.24791521703197247,0.24896102772687467,0.2574447979098853
50495,2025-06-07 07:02:00,48657,1810613.7177126608,133712.8752081634,0.07384947650627667,1838,0.229644258261239,0.24827887012211036,0.2572094933634516
50601,2025-06-07 09:17:00,48762,1810613.7177126608,-404367.1844114161,0.22333155904852592,1839,0.22487666678065948,0.24762593360669694,0.25611274169624415
50711,2025-06-07 11:39:00,48871,1810613.7177126608,577504.3484800542,0.3189550276961408,1840,0.22757405538388117,0.24542801405627387,0.25682976258829604
50796,2025-06-07 13:13:00,48955,1810613.7177126608,105860.60191695084,0.0584666960607611,1841,0.22227073474158981,0.24486377431539358,0.2567676304778791
50866,2025-06-07 14:30:00,49024,1810613.7177126608,140198.68813096054,0.07743158397588683,1842,0.21518370550873314,0.24484085754240273,0.25551294456019413
50929,2025-06-07 15:40:00,49086,1810613.7177126608,336355.8218293874,0.18576895697791576,1843,0.20848118484016054,0.24488184197194932,0.2557367190621991
50998,2025-06-07 16:52:00,49154,1810613.7177126608,-246681.70827535578,0.1362420409511685,1844,0.2026934850410312,0.2452643923855733,0.2559209362151222
51082,2025-06-07 18:26:00,49237,1810613.7177126608,437922.7835824975,0.24186428021528697,1845,0.20366696626118544,0.24389482402901108,0.2552156164781241
51185,2025-06-07 20:19:00,49339,1810613.7177126608,101637.13757365444,0.0561340812672358,1846,0.20157038717382636,0.2427640835544504,0.25454479618190556
51302,2025-06-07 22:33:00,49455,1810613.7177126608,463574.4979208061,0.25603169432872597,1847,0.2048487762400298,0.2429725502232307,0.2546814988567959
51346,2025-06-07 23:20:00,49498,1810613.7177126608,-339987.0268667564,0.18777446759668887,1848,0.19465086427888617,0.2428587908247696,0.2531525488356268
51445,2025-06-08 01:17:00,49596,1810613.7177126608,-703939.8722219063,0.3887852308504489,1849,0.1960428464006989,0.24266188976330494,0.25366959320183113
51602,2025-06-08 04:32:00,49752,1810613.7177126608,-44449.25212909636,0.02454927392533449,1850,0.19607481548134167,0.24122025956088464,0.2535806132511707
51769,2025-06-08 07:45:00,49918,1810613.7177126608,81051.16691074085,0.04476447191239244,1851,0.19043705695120886,0.2393375448890889,0.25340784204610967
51879,2025-06-08 09:46:00,50027,1810613.7177126608,-697900.3966236276,0.3854496350029214,1852,0.1964851051772859,0.23882271962829899,0.2538066475532159
51969,2025-06-08 11:27:00,50116,1810613.7177126608,503719.29771942226,0.2782036238827177,1853,0.19819903671544906,0.23887347908472237,0.2543744629541862
52071,2025-06-08 13:26:00,50217,1810613.7177126608,-239396.2260979396,0.13221827701624156,1854,0.1978345423896017,0.23919494255278972,0.25225347398495734
52117,2025-06-08 14:14:00,50262,1810613.7177126608,138456.37185871048,0.07646930458122328,1855,0.19421283419192897,0.2388685865857096,0.251582319891132
52208,2025-06-08 15:53:00,50352,1810613.7177126608,120997.21997613471,0.06682663386036304,1856,0.1925847799568829,0.23780051368951782,0.2515710485250151
52279,2025-06-08 17:09:00,50422,1810613.7177126608,831993.5871585832,0.4595091592532705,1857,0.19685634821678843,0.23963548883661503,0.2520708992738486
52330,2025-06-08 18:06:00,50472,1810613.7177126608,-436959.950047783,0.24133250829436567,1858,0.20072467282316184,0.23975618047491157,0.25209109957527825
52417,2025-06-08 19:42:00,50558,1810613.7177126608,543597.1056360964,0.3002280941087865,1859,0.20105814674193884,0.24012518371831773,0.25253876403255276
52536,2025-06-08 21:52:00,50676,1810613.7177126608,337429.160320919,0.18636176066709115,1860,0.19489455116296064,0.24083215469901814,0.2524661912779857
52559,2025-06-08 22:15:00,50698,1810613.7177126608,-962303.7264539942,0.5314793083914484,1861,0.19788216994620028,0.24084966156889817,0.2527209129125196
52591,2025-06-08 22:48:00,50729,1810613.7177126608,-628685.448760488,0.3472222940819774,1862,0.20262912356313342,0.24202932946278996,0.25243711341337727
52623,2025-06-08 23:24:00,50760,1810613.7177126608,111952.68434602013,0.06183134660409477,1863,0.20377556775995567,0.24220196945767858,0.2516570215184506
52685,2025-06-09 00:29:00,50821,1810613.7177126608,-10965.067680949809,0.00605599503288969,1864,0.20329672019780579,0.24090309152053654,0.2512634109769703
52741,2025-06-09 01:29:00,50876,1810613.7177126608,-176090.92413063548,0.09725482713844136,1865,0.2046315103029091,0.23960280659201774,0.25080240160460726
52817,2025-06-09 02:58:00,50951,1810613.7177126608,-410377.2894016645,0.226650933540972,1866,0.20313243699806338,0.2403618931974267,0.2513338412611424
52922,2025-06-09 05:07:00,51055,1810613.7177126608,-443482.649690275,0.24493498825940876,1867,0.20348946544676086,0.24042475536904026,0.2519239521009735
53009,2025-06-09 06:48:00,51141,1810613.7177126608,202246.3334882377,0.11170043146681473,1868,0.20068119337062393,0.2401614292993787,0.2518320345379792
53074,2025-06-09 08:02:00,51205,1810613.7177126608,-567966.369871398,0.3136872124159686,1869,0.20626658450592442,0.2411381380558607,0.251483867802624
53153,2025-06-09 09:37:00,51283,1810613.7177126608,401967.5884555338,0.22200626479475558,1870,0.2034724242435365,0.24185959492339848,0.25165552177673284
53187,2025-06-09 10:13:00,51316,1810613.7177126608,594686.6255388214,0.32844478075096334,1871,0.20311332998665566,0.24271555309335394,0.25254476753605337
53208,2025-06-09 10:34:00,51336,1810613.7177126608,924185.7574129606,0.5104267952749634,1872,0.21290806460285686,0.2445784886689197,0.2527866815032761
53259,2025-06-09 11:27:00,51386,1810613.7177126608,189453.4329639092,0.10463492632942424,1873,0.2131393026832839,0.24486769539487274,0.25247542851747246
53313,2025-06-09 12:23:00,51439,1810613.7177126608,-64843.43993995304,0.0358129618182002,1874,0.208826993348839,0.2441255082808603,0.2517934717377571
53360,2025-06-09 13:12:00,51485,1810613.7177126608,-3825.498485726497,0.002112818680374978,1875,0.19585086628557505,0.24347995054976382,0.25093501828741294
53394,2025-06-09 13:49:00,51518,1810613.7177126608,-644919.0232990616,0.35618807975993055,1876,0.19713665685757267,0.24315039170663016,0.2518005298008572
