timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2025-03-11 00:02:00,-33730007228099285679,3264422583979893450,-23384.0,-23384.0,-23384.0,-23384.0,0,3264422583979893450,288917205016896994263934
2025-03-11 00:03:00,-32714855537928608973,3166401423682881024,-23384.0,-23384.0,-23384.0,-23384.0,0,3166401423682881024,288917205016896994263934
2025-03-11 00:04:00,0,0,-23384.0,-23384.0,-23384.0,-23384.0,0,0,288917205016896994263934
2025-03-11 00:05:00,-540174829453894562943,52329553675871630905,-23372.0,-23372.0,-23372.0,-23372.0,25760000000000000000,54810909875250010352,288917205016896994263934
2025-03-11 00:06:00,0,0,-23372.0,-23372.0,-23372.0,-23372.0,0,0,288917205016896994263934
2025-03-11 00:07:00,0,0,-23372.0,-23372.0,-23372.0,-23372.0,0,0,288917205016896994263934
2025-03-11 00:08:00,0,0,-23372.0,-23372.0,-23372.0,-23372.0,0,0,288917205016896994263934
2025-03-11 00:09:00,3000000000000000000,-288968903857247247,-23372.0,-23372.0,-23372.0,-23372.0,3000000000000000000,0,288917205016896994263934
2025-03-11 00:10:00,0,0,-23372.0,-23372.0,-23372.0,-23372.0,0,0,288917205016896994263934
2025-03-11 00:11:00,0,0,-23372.0,-23372.0,-23372.0,-23372.0,0,0,288917205016896994263934
2025-03-11 00:12:00,0,0,-23372.0,-23372.0,-23372.0,-23372.0,0,0,288917205016896994263934
2025-03-11 00:13:00,-13607936827020251524,1318671998525929091,-23372.0,-23372.0,-23372.0,-23372.0,0,1318671998525929091,288917205016896994263934
2025-03-11 00:14:00,0,0,-23372.0,-23372.0,-23372.0,-23372.0,0,0,288917205016896994263934
2025-03-11 00:15:00,605037732037537683323,-58242750938362460192,-23385.0,-23378.0,-23385.0,-23378.0,605037732037537683323,0,288917205016896994263934
2025-03-11 00:16:00,671405810205321337757,-64543173319387754985,-23399.0,-23388.0,-23399.0,-23388.0,671405810205321337757,0,288917205016896994263934
2025-03-11 00:17:00,207616583885796625722,-19936272093395440733,-23408.0,-23399.0,-23408.0,-23399.0,207616583885796625722,0,114472460033780676979701
2025-03-11 00:18:00,69691484371663224832,-6687263829864227202,-23412.0,-23412.0,-23412.0,-23412.0,69691484371663224832,0,114472460033780676979701
2025-03-11 00:19:00,0,0,-23412.0,-23412.0,-23412.0,-23412.0,0,0,114472460033780676979701
2025-03-11 00:20:00,87296198544228171776,-8372976631968658664,-23417.0,-23415.0,-23417.0,-23415.0,87296198544228171776,0,114472460033780676979701
2025-03-11 00:21:00,0,0,-23417.0,-23417.0,-23417.0,-23417.0,0,0,114472460033780676979701
2025-03-11 00:22:00,0,0,-23417.0,-23417.0,-23417.0,-23417.0,0,0,114472460033780676979701
2025-03-11 00:23:00,-656473631706332876,63330056191546073,-23417.0,-23417.0,-23417.0,-23417.0,0,63330056191546073,114472460033780676979701
2025-03-11 00:24:00,0,0,-23417.0,-23417.0,-23417.0,-23417.0,0,0,114472460033780676979701
2025-03-11 00:25:00,0,0,-23417.0,-23417.0,-23417.0,-23417.0,0,0,114472460033780676979701
2025-03-11 00:26:00,0,0,-23417.0,-23417.0,-23417.0,-23417.0,0,0,114472460033780676979701
2025-03-11 00:27:00,176948512376987627660,-16959891209624992205,-23426.0,-23419.0,-23426.0,-23419.0,176948512376987627660,0,114468799866162210895565
2025-03-11 00:28:00,262739369476661174050,-25152769212115886235,-23441.0,-23431.0,-23441.0,-23431.0,262739369476661174050,0,114468799866162210895565
2025-03-11 00:29:00,0,0,-23441.0,-23441.0,-23441.0,-23441.0,0,0,114468799866162210895565
2025-03-11 00:30:00,0,0,-23441.0,-23441.0,-23441.0,-23441.0,0,0,114468799866162210895565
2025-03-11 00:31:00,0,0,-23441.0,-23441.0,-23441.0,-23441.0,0,0,114468799866162210895565
2025-03-11 00:32:00,0,0,-23441.0,-23441.0,-23441.0,-23441.0,0,0,114468799866162210895565
2025-03-11 00:33:00,0,0,-23441.0,-23441.0,-23441.0,-23441.0,0,0,114468799866162210895565
2025-03-11 00:34:00,0,0,-23441.0,-23441.0,-23441.0,-23441.0,0,0,114468799866162210895565
2025-03-11 00:35:00,1254063191106071666020,-119565320049859472337,-23508.0,-23449.0,-23508.0,-23449.0,1254063191106071666020,0,114475530500350753275203
2025-03-11 00:36:00,-413292477009823104674,39552184192317624263,-23486.0,-23507.0,-23507.0,-23486.0,0,39552184192317624263,114475530500350753275203
2025-03-11 00:37:00,0,0,-23486.0,-23486.0,-23486.0,-23486.0,0,0,114475530500350753275203
2025-03-11 00:38:00,-2985143682518220800,285999999363104558,-23486.0,-23486.0,-23486.0,-23486.0,0,285999999363104558,114475530500350753275203
2025-03-11 00:39:00,-9845743163830371565,943331506419785220,-23485.0,-23485.0,-23485.0,-23485.0,0,943331506419785220,114475530500350753275203
2025-03-11 00:40:00,65949875746711503844,-6279926907240869764,-23489.0,-23489.0,-23489.0,-23489.0,65949875746711503844,0,114475530500350753275203
2025-03-11 00:41:00,28853989154996391427,-2746854505761895019,-23490.0,-23490.0,-23490.0,-23490.0,28853989154996391427,0,114475530500350753275203
2025-03-11 00:42:00,0,0,-23490.0,-23490.0,-23490.0,-23490.0,0,0,114475530500350753275203
2025-03-11 00:43:00,0,0,-23490.0,-23490.0,-23490.0,-23490.0,0,0,114475530500350753275203
2025-03-11 00:44:00,0,0,-23490.0,-23490.0,-23490.0,-23490.0,0,0,114475530500350753275203
2025-03-11 00:45:00,5451708600166633659,-518946193707074309,-23491.0,-23491.0,-23491.0,-23491.0,5451708600166633659,0,114475530500350753275203
2025-03-11 00:46:00,-292784513719133939154,28059792751158804223,-23475.0,-23475.0,-23475.0,-23475.0,0,28059792751158804223,114475530500350753275203
2025-03-11 00:47:00,-96655923280728273669,9278777612696393455,-23470.0,-23469.0,-23470.0,-23469.0,10000000000000000000,10232690264648351711,114475530500350753275203
2025-03-11 00:48:00,-87858322326350189671,8433204080216853950,-23465.0,-23465.0,-23465.0,-23465.0,0,8433204080216853950,114475530500350753275203
2025-03-11 00:49:00,-57351861448693434793,5507159512224773157,-23462.0,-23462.0,-23462.0,-23462.0,0,5507159512224773157,114475530500350753275203
2025-03-11 00:50:00,0,0,-23462.0,-23462.0,-23462.0,-23462.0,0,0,114475530500350753275203
2025-03-11 00:51:00,-321409892153463686452,30894715136670020940,-23444.0,-23462.0,-23462.0,-23444.0,0,30894715136670020940,114468799866162210895565
2025-03-11 00:52:00,0,0,-23444.0,-23444.0,-23444.0,-23444.0,0,0,114468799866162210895565
2025-03-11 00:53:00,43231837734048950997,-4133765405588149806,-23447.0,-23446.0,-23447.0,-23446.0,43231837734048950997,0,114468799866162210895565
2025-03-11 00:54:00,0,0,-23447.0,-23447.0,-23447.0,-23447.0,0,0,114468799866162210895565
2025-03-11 00:55:00,0,0,-23447.0,-23447.0,-23447.0,-23447.0,0,0,114468799866162210895565
2025-03-11 00:56:00,10000000000000000000,-956048165996547118,-23447.0,-23447.0,-23447.0,-23447.0,10000000000000000000,0,114468799866162210895565
