trade_index,timestamp,bucket_start_trade,bucket_abs_volume,bucket_net_volume,order_imbalance,bucket_number,vpin_daily,vpin_5day,vpin_7day
12064,2025-04-07 18:28:00,9595,750.4481320877378,-668.9420861023476,0.8913901674208432,2469,0.65219575120616,0.6778490868270612,0.6889697482044712
12067,2025-04-07 18:34:00,9597,750.4481320877378,-142.42602332691587,0.18978796433364203,2470,0.6395429802979749,0.6766223237313034,0.6889023554668371
12069,2025-04-07 18:36:00,9598,750.4481320877378,615.7443903910147,0.8205022626654038,2471,0.6513402023990749,0.6760164895518267,0.6911492184610186
12069,2025-04-07 18:36:00,9597,750.4481320877378,641.8764603289487,0.8553242161363718,2472,0.6669225932639813,0.6765480559522428,0.69135145735354
12070,2025-04-07 18:37:00,9597,750.4481320877378,461.46600076885875,0.6149205801673006,2473,0.6646307780480487,0.6750965303853812,0.6912125372131283
12072,2025-04-07 18:39:00,9598,750.4481320877378,662.594584223502,0.882931885485772,2474,0.6628886830404962,0.6752389780720984,0.6908870687154183
12083,2025-04-07 19:40:00,9608,750.4481320877378,-250.11982700565747,0.33329395638553605,2475,0.6505920905889288,0.6728595565299772,0.6893284546876594
12091,2025-04-07 19:53:00,9615,750.4481320877378,-748.9223333538689,0.9979668165345097,2476,0.6528798865925524,0.6735668154833409,0.6899869870724146
12099,2025-04-07 20:17:00,9622,750.4481320877378,-694.5844615371989,0.9255595847841918,2477,0.65998035366363,0.6744817139115957,0.6907164279190487
12103,2025-04-07 20:28:00,9625,750.4481320877378,-352.60339307761205,0.46985711337127806,2478,0.6502061885938428,0.6749988945184419,0.6903864577298576
12109,2025-04-07 21:06:00,9630,750.4481320877378,-111.0061647881093,0.14791983621744978,2479,0.6344986098362587,0.6716755930345789,0.6893485304675435
12112,2025-04-07 21:21:00,9632,750.4481320877378,524.5429428637572,0.6989729475433364,2480,0.6315243071671897,0.6730144448029843,0.6900700652775701
12118,2025-04-07 21:56:00,9637,750.4481320877378,-278.0533383308652,0.3705163973922143,2481,0.6329805174994003,0.6705267649812158,0.6902642026850165
12123,2025-04-07 22:05:00,9641,750.4481320877378,-695.727814395016,0.9270831449197022,2482,0.65053975270989,0.6736754944838249,0.6901253353409638
12129,2025-04-07 22:15:00,9646,750.4481320877378,-242.77029168705656,0.32350042768668436,2483,0.6558506859625153,0.6714254613669413,0.689340860301371
12140,2025-04-07 22:58:00,9656,750.4481320877378,-734.9011619630849,0.979283085052925,2484,0.6569159574326093,0.6715681979262679,0.6912916435586134
12143,2025-04-07 23:01:00,9658,750.4481320877378,386.17690687000953,0.5145950670776805,2485,0.6635072817684022,0.6729883242149783,0.6900029707213907
12148,2025-04-07 23:08:00,9662,750.4481320877378,665.044872518996,0.8861969856182453,2486,0.6642374376216018,0.6746490516519438,0.6908205524720519
12158,2025-04-07 23:40:00,9671,750.4481320877378,738.8548510030367,0.9845515224983655,2487,0.673127116965609,0.6753765686605029,0.6915864192688228
12164,2025-04-08 00:19:00,9676,750.4481320877378,718.5893354961942,0.9575469706308511,2488,0.6811916493615054,0.675599222152277,0.6916833098710338
12171,2025-04-08 00:46:00,9682,750.4481320877378,385.01179248684156,0.5130425089016389,2489,0.6774201953186175,0.6744765957999436,0.6918761098169356
12178,2025-04-08 01:46:00,9688,750.4481320877378,-357.0388323751289,0.4757675009222171,2490,0.6847431428898119,0.6739054021750993,0.6922430241695808
12184,2025-04-08 02:10:00,9693,750.4481320877378,732.1473398057874,0.9756135147794455,2491,0.6852696154653727,0.6740308218752814,0.6948457576394719
12186,2025-04-08 02:12:00,9694,750.4481320877378,739.6436748241207,0.9856026595288349,2492,0.688612074998083,0.6739947964396397,0.6950938078623565
12200,2025-04-08 05:26:00,9707,750.4481320877378,-624.6044136062733,0.8323085725706735,2493,0.6952450333271482,0.6760903785045246,0.6953726293854031
12205,2025-04-08 05:36:00,9711,750.4481320877378,749.1140238400413,0.9982222512247648,2494,0.7066666246234038,0.6776702293938898,0.6956740233588636
12214,2025-04-08 05:57:00,9719,750.4481320877378,686.197324634336,0.9143834134483662,2495,0.7222542816398356,0.6807631981068699,0.6978522672463655
12222,2025-04-08 06:07:00,9726,750.4481320877378,749.0515430473042,0.9981389932485429,2496,0.7360173147606568,0.6816565564174112,0.6978687891145723
12225,2025-04-08 06:24:00,9728,750.4481320877378,660.0654550930257,0.8795617270133399,2497,0.7383420555285782,0.6813002135131752,0.698366045085072
12231,2025-04-08 06:33:00,9733,750.4481320877378,733.5000034574176,0.9774159893193808,2498,0.7408617965872424,0.681335958037794,0.6989353690558594
12238,2025-04-08 06:42:00,9739,750.4481320877378,718.8039692827296,0.9578329781207202,2499,0.7489120112868187,0.6812939791009135,0.7003230464648013
12241,2025-04-08 06:48:00,9741,750.4481320877378,738.175593333367,0.9836463864328255,2500,0.7647726764194996,0.6818883197775127,0.7028643837395163
12256,2025-04-08 08:55:00,9755,750.4481320877378,-466.71029079549226,0.6219087913472577,2501,0.7685382511154257,0.6808131871305264,0.7018791312619405
12263,2025-04-08 09:37:00,9761,750.4481320877378,-723.8904029617803,0.964610839856348,2502,0.7684488176533749,0.6807314234379352,0.702043983737167
12272,2025-04-08 10:11:00,9769,750.4481320877378,-94.34689373771809,0.1257207389873117,2503,0.7514134470450722,0.6772808045090687,0.701971123391474
12279,2025-04-08 11:45:00,9775,750.4481320877378,-742.3670848632214,0.9892317045256213,2504,0.7655257646963192,0.6773091460022476,0.7019792156797081
12282,2025-04-08 11:51:00,9777,750.4481320877378,-635.166128546756,0.8463824498832869,2505,0.7648493340511874,0.6767367798748094,0.7016805163708295
12284,2025-04-08 11:53:00,9778,750.4481320877378,-652.348758043229,0.8692789416750263,2506,0.7670821438541072,0.6793793612158254,0.7013702714834772
12294,2025-04-08 12:54:00,9787,750.4481320877378,-180.39189825910967,0.24037890234633744,2507,0.7562004712614666,0.6797553190017771,0.6995247170252831
12298,2025-04-08 13:04:00,9790,750.4481320877378,-739.8248206519929,0.9858440430703839,2508,0.7572817048848053,0.6797674251227809,0.6995665658574625
12301,2025-04-08 13:12:00,9792,750.4481320877378,-675.4567464456431,0.9000711942163551,2509,0.7603098651008335,0.6825644421832033,0.7002818171588558
12304,2025-04-08 13:21:00,9794,750.4481320877378,-658.3620993677215,0.8772919422641056,2510,0.7586570850803731,0.6839010151251489,0.7006593690355011
12307,2025-04-08 13:24:00,9796,750.4481320877378,-706.6285462845713,0.941608774904588,2511,0.7595672277158455,0.6863344171906258,0.7006248939479655
12307,2025-04-08 13:24:00,9795,750.4481320877378,-515.3830638139992,0.6867670686050076,2512,0.7655718206757394,0.68637449345451,0.7001385607823807
12308,2025-04-08 13:32:00,9795,750.4481320877378,-567.9248212579182,0.7567809112642576,2513,0.7646931775235578,0.6880549019953967,0.6996683259873624
12316,2025-04-08 14:21:00,9802,750.4481320877378,-210.17866522369204,0.2800708753035036,2514,0.7580349187177753,0.688546802430599,0.6986854716584407
12318,2025-04-08 14:23:00,9803,750.4481320877378,-720.0639329063549,0.9595119264314051,2515,0.7609725702169062,0.6886975171094862,0.6999589428107804
12321,2025-04-08 14:26:00,9805,750.4481320877378,-707.5874487197469,0.9428865480033204,2516,0.7624883193822569,0.6887331858997977,0.7005323444965404
12321,2025-04-08 14:26:00,9804,750.4481320877378,-735.7132987518838,0.9803652874784806,2517,0.7639548184034304,0.6898232445466745,0.7009604202919268
12325,2025-04-08 14:30:00,9807,750.4481320877378,607.4690124790088,0.8094750143344847,2518,0.7608284676386026,0.6896015339242518,0.70227714911945
12329,2025-04-08 14:34:00,9810,750.4481320877378,607.1696902277687,0.8090761563209303,2519,0.7591821874166044,0.6893364781781984,0.7020136778025207
12334,2025-04-08 14:44:00,9814,750.4481320877378,715.7526873877845,0.953767031702203,2520,0.7744617687639755,0.6893713783768755,0.7018836051003718
12338,2025-04-08 14:57:00,9817,750.4481320877378,-273.7844047272895,0.36482788486077583,2521,0.7653482812078832,0.6880625991983388,0.7023587863652295
12344,2025-04-08 15:20:00,9822,750.4481320877378,95.96633382563655,0.12787870303395832,2522,0.7507993709458347,0.6867129324201039,0.7000224857002385
12348,2025-04-08 15:52:00,9825,750.4481320877378,-682.3251490612294,0.9092235957240761,2523,0.7566854312569704,0.6866582439291409,0.6998070443345367
12349,2025-04-08 15:53:00,9825,750.4481320877378,-705.596230134352,0.9402331753047232,2524,0.7578314570533494,0.6864940787588125,0.7002365423613153
12353,2025-04-08 16:02:00,9828,750.4481320877378,414.10478429172565,0.5518100006987705,2525,0.7622017779396141,0.6868395086060011,0.6993852238825947
12357,2025-04-08 16:14:00,9831,750.4481320877378,452.42089045245996,0.6028676348275135,2526,0.754299794305474,0.6856087390273051,0.6988237108400857
12367,2025-04-08 17:10:00,9840,750.4481320877378,-304.01985713815515,0.40511774783471777,2527,0.7438909575664846,0.6834665931196728,0.6976163082752568
12369,2025-04-08 17:12:00,9841,750.4481320877378,-739.6758814608725,0.9856455760681327,2528,0.7542067268204217,0.6836256914261218,0.6988686534033665
12373,2025-04-08 17:20:00,9844,750.4481320877378,480.79930347000953,0.6406829238583506,2529,0.7640619885732396,0.6834363773038515,0.6980670219840288
12378,2025-04-08 17:34:00,9848,750.4481320877378,688.6206652899587,0.9176126048501502,2530,0.768434781719376,0.6857847187954551,0.698202915988888
12379,2025-04-08 17:39:00,9848,750.4481320877378,366.1342474505293,0.4878874792211797,2531,0.7707822033559553,0.6837749577873801,0.6972651808465566
12380,2025-04-08 17:42:00,9848,750.4481320877378,-635.3227645240551,0.8465911731389012,2532,0.7691723639203394,0.6840931000441478,0.6973505393240461
12383,2025-04-08 17:55:00,9850,750.4481320877378,-304.7496494497138,0.4060902231869162,2533,0.7708241598303439,0.6840970986877839,0.6961225372784643
12385,2025-04-08 18:00:00,9851,750.4481320877378,-615.8083128324522,0.8205874416920471,2534,0.7676502469631263,0.6836913182305289,0.6964444681924877
12394,2025-04-08 18:23:00,9859,750.4481320877378,-727.1400629776416,0.9689411324867271,2535,0.7767371682713073,0.6839458570601317,0.6983225575690882
12399,2025-04-08 18:35:00,9863,750.4481320877378,-676.4485051700779,0.9013927495404728,2536,0.7770410835497519,0.687053949571516,0.6980742482582334
12405,2025-04-08 19:20:00,9868,750.4481320877378,-692.0880045064005,0.9222329630976892,2537,0.7757947123617384,0.6871499756828902,0.6994003216854484
12416,2025-04-08 19:55:00,9878,750.4481320877378,217.37447087895836,0.28965955351800954,2538,0.7624369640194816,0.6861308190924591,0.6992802482604505
12416,2025-04-08 19:55:00,9877,750.4481320877378,648.0122772841734,0.863500420050898,2539,0.7694461222424667,0.6858003217476495,0.7011353017752243
12416,2025-04-08 19:55:00,9876,750.4481320877378,421.515731025312,0.5616853623882843,2540,0.771164479471788,0.6876552239728128,0.7006171535101012
12419,2025-04-08 20:08:00,9878,750.4481320877378,526.3682955318588,0.7014052977485712,2541,0.7656803151311705,0.6867521648735179,0.7021151294404706
12428,2025-04-08 20:57:00,9886,750.4481320877378,289.09085567029985,0.38522429906788164,2542,0.7536727479219516,0.6855979346016472,0.7006130911625832
12436,2025-04-08 21:18:00,9893,750.4481320877378,679.6914145835526,0.9057140467425232,2543,0.7551408574053885,0.685467381698468,0.700837541479179
12446,2025-04-08 21:36:00,9902,750.4481320877378,718.6220219095288,0.9575905264902598,2544,0.7543282229106985,0.6853115620573241,0.7008370105469794
12455,2025-04-08 22:47:00,9910,750.4481320877378,62.78782002801324,0.08366710148686528,2545,0.7377138966714684,0.6817830570855211,0.6983586842541825
12457,2025-04-08 22:49:00,9911,750.4481320877378,674.2665032457369,0.8984851509589816,2546,0.7357208198256773,0.6815072203496886,0.698520467826979
12457,2025-04-08 22:49:00,9910,750.4481320877378,683.1391051058079,0.9103082223755065,2547,0.7363357497329206,0.6821551345473832,0.7001076996963803
12457,2025-04-08 22:49:00,9909,750.4481320877378,465.9602961473943,0.6209093956315119,2548,0.729205617859163,0.6807103201123753,0.6990771802298689
12458,2025-04-08 22:50:00,9909,750.4481320877378,171.88621360748868,0.22904476173363678,2549,0.7146298535314215,0.6780593200725633,0.6974250205291274
12462,2025-04-08 22:55:00,9912,750.4481320877378,-343.3835200508835,0.4575712902310711,2550,0.7041083516073864,0.6788600711211514,0.6963400056305703
12476,2025-04-09 00:08:00,9925,750.4481320877378,-693.3605652462975,0.9239286975335346,2551,0.7101487497311119,0.678602493628277,0.6961516806367132
12480,2025-04-09 00:14:00,9928,750.4481320877378,181.31708382761235,0.24161174646832737,2552,0.6956887678633515,0.6757930579793028,0.6941059889787088
12485,2025-04-09 00:41:00,9932,750.4481320877378,-395.843805336091,0.5274765682137927,2553,0.703723884447881,0.6774402630116267,0.6929004498616822
12489,2025-04-09 01:13:00,9935,750.4481320877378,-86.58966122155522,0.11538393863499108,2554,0.6862469291300686,0.6752006736011393,0.6904255386886592
12493,2025-04-09 01:17:00,9938,750.4481320877378,-741.5539942297013,0.9881482310665587,2555,0.689082244753734,0.67591310845623,0.690520121668596
12496,2025-04-09 01:20:00,9940,750.4481320877378,-612.5489095719745,0.8162441658264519,2556,0.6880215492367624,0.675188390279858,0.6909200119958404
12497,2025-04-09 01:26:00,9940,750.4481320877378,-635.7509703183739,0.8471617732590289,2557,0.7001572066550164,0.675887837975954,0.6906714583810645
12498,2025-04-09 01:27:00,9940,750.4481320877378,-699.764856447345,0.9324626533490162,2558,0.6990895788605889,0.6780927053974068,0.6905782231177411
12500,2025-04-09 01:38:00,9941,750.4481320877378,-440.1092186061142,0.5864618749622783,2559,0.6928173924755072,0.6767712958447711,0.6894081622547955
12503,2025-04-09 01:42:00,9943,750.4481320877378,-715.0196240148775,0.9527901975393042,2560,0.6943273575810112,0.6771065631813067,0.6921156574324837
12505,2025-04-09 01:46:00,9944,750.4481320877378,-671.4121730111922,0.8946816499407247,2561,0.6933888150817339,0.6767393845341485,0.692119304428343
12505,2025-04-09 01:46:00,9943,750.4481320877378,-631.9442308921407,0.8420891516300791,2562,0.6964952567422354,0.6761388506476075,0.6916690885926415
12511,2025-04-09 02:00:00,9948,750.4481320877378,-712.1647695319721,0.9489859979406413,2563,0.7003393584757631,0.6794742192540364,0.6915773927789381
12518,2025-04-09 02:17:00,9954,750.4481320877378,-67.93844715653961,0.09053050337740952,2564,0.6965485510372411,0.6766148919381534,0.6892015011128092
12522,2025-04-09 02:21:00,9957,750.4481320877378,248.69790843336375,0.3313991970923948,2565,0.683986296450461,0.6745379874760555,0.6879388814665002
12529,2025-04-09 02:32:00,9963,750.4481320877378,-470.20172892260337,0.6265612622880514,2566,0.6776597907361557,0.6731179756436332,0.6874270037800265
12540,2025-04-09 02:51:00,9973,750.4481320877378,-726.8330796999371,0.9685320658709565,2567,0.6774231263040054,0.6763898360798016,0.6879600739210855
12543,2025-04-09 02:57:00,9975,750.4481320877378,-742.1795178507782,0.988981764517214,2568,0.6810132613076598,0.6796636722814463,0.6901678255066289
12558,2025-04-09 04:00:00,9989,750.4481320877378,12.166638758448471,0.016212497890561773,2569,0.6651559881390524,0.6758398150694919,0.6876548013844234
12569,2025-04-09 04:27:00,9999,750.4481320877378,-714.4944027745565,0.952090320735214,2570,0.6651224539197128,0.6758231919074462,0.6889565487628865
12579,2025-04-09 05:26:00,10008,750.4481320877378,-215.3380663532863,0.2869459688762478,2571,0.6635648156000221,0.6731638535289209,0.6869993635095769
12584,2025-04-09 05:44:00,10012,750.4481320877378,718.0182144616779,0.9567859306467453,2572,0.6801429601522777,0.6738358969655526,0.6876689444084753
12587,2025-04-09 06:08:00,10014,750.4481320877378,664.8709509954133,0.885965228730399,2573,0.6796777928124044,0.6761090768111158,0.6874065537137544
12597,2025-04-09 07:32:00,10023,750.4481320877378,483.80644575557767,0.6446900526084779,2574,0.6737669303584793,0.6748524979870484,0.6868276111103316
12610,2025-04-09 09:01:00,10035,750.4481320877378,-300.77557473044556,0.40079462106687036,2575,0.6707466227658414,0.6726031309540685,0.6853208833364773
12628,2025-04-09 11:36:00,10052,750.4481320877378,307.73585444235937,0.4100694522168266,2576,0.6668906591136277,0.6702689444932071,0.6841463615479724
12632,2025-04-09 11:42:00,10055,750.4481320877378,683.9537498213318,0.9113937667065418,2577,0.6770161794910641,0.670356663045024,0.6847593866593611
12639,2025-04-09 12:31:00,10061,750.4481320877378,631.8657395943371,0.8419845590613892,2578,0.6741429591509293,0.6697946709523309,0.6861920226519372
12649,2025-04-09 13:05:00,10070,750.4481320877378,425.3528164459391,0.5667984211815047,2579,0.6726652690973922,0.6699107132735703,0.6850150318347896
12663,2025-04-09 15:39:00,10083,750.4481320877378,-430.40613109268025,0.5735321505768767,2580,0.6657836600119268,0.6721451390498941,0.6856129522494607
12671,2025-04-09 17:25:00,10090,750.4481320877378,720.7653227527339,0.9604465544441737,2581,0.6752348415163867,0.6756031773049176,0.6855215528254888
