timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2025-04-03 00:00:00,110351906423,-61432035690212758794,201390.0,201396.0,201390.0,201397.0,141254985414,17232388243339691464,8390489531631613819
2025-04-03 00:01:00,-162228743983,90440410304574665096,201399.0,201389.0,201389.0,201399.0,5827248,90443654189248015247,8390489531631613819
2025-04-03 00:02:00,71252279231,-39692449207642659818,201395.0,201399.0,201395.0,201399.0,71637917445,215000000000000000,8390489531631613819
2025-04-03 00:03:00,-306440066822,171008154095763031872,201412.0,201393.0,201393.0,201412.0,26708195052,185882448989473179457,8393264629269350287
2025-04-03 00:04:00,-145073828775,81213037244138738455,201420.0,201415.0,201415.0,201436.0,284489933995,240193839995308171383,8367572930396914959
2025-04-03 00:05:00,509336590553,-282211415562948129353,201384.0,201414.0,201384.0,201501.0,2242210873444,972349901919886581784,8435300996278377427
2025-04-03 00:06:00,953288621966,-529042588600301891665,201335.0,201382.0,201335.0,201382.0,954370861394,599799534908733240,9954522531528167984
2025-04-03 00:07:00,-115554802320,64104160966296405220,201341.0,201335.0,201332.0,201341.0,78721088943,107683662748136169153,9954454753940468026
2025-04-03 00:08:00,-241635324420,134127058374900725050,201352.0,201347.0,201347.0,201357.0,103696569427,191650393198162425292,9957853355901295972
2025-04-03 00:09:00,376999553116,-208891580078378680447,201334.0,201345.0,201334.0,201345.0,391187483570,7867598228845825422,9954522531528167984
2025-04-03 00:10:00,2767969192,-1520342557843676388,201334.0,201334.0,201334.0,201335.0,24503694547,12045101839879286625,9954522531528167984
2025-04-03 00:11:00,275086624770,-152130622739883470745,201321.0,201336.0,201321.0,201336.0,385486163739,61144313369969139221,9960389972454512766
2025-04-03 00:12:00,-1060889417,587144807763416129,201321.0,201321.0,201321.0,201321.0,0,587144807763416129,9960389972454512766
2025-04-03 00:13:00,-32238474097,17891566390610718546,201323.0,201318.0,201317.0,201323.0,86599056074,65761871588833041044,9960390212742360229
2025-04-03 00:14:00,12050108036,-6643597641339267458,201322.0,201321.0,201321.0,201322.0,47579551259,19663902247470849578,9960390212742360229
2025-04-03 00:15:00,-236728427579,131102513359489619600,201333.0,201325.0,201325.0,201333.0,0,131102513359489619600,9954522771816015447
2025-04-03 00:16:00,71003496705,-39243954208019977150,201327.0,201334.0,201327.0,201334.0,138327596584,37306568075272047192,9960390212742360229
2025-04-03 00:17:00,171951092018,-95088047469275605602,201319.0,201321.0,201319.0,201321.0,172024694028,40732793147366317,9960351943819434142
2025-04-03 00:18:00,251853804594,-139134383793291929832,201307.0,201319.0,201307.0,201319.0,252384783466,293501160735337397,9959830053540560043
2025-04-03 00:19:00,411812858681,-227146518096955980580,201288.0,201307.0,201288.0,201307.0,413491922258,926586219384546510,10010681751843853519
2025-04-03 00:20:00,141352010218,-77857487486184166840,201281.0,201288.0,201281.0,201288.0,156252479465,8213909938159237456,10010681751843853519
2025-04-03 00:21:00,206881806166,-113870744833191424705,201272.0,201277.0,201272.0,201277.0,206927232736,25030785946455935,10021193449382014884
