timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2025-04-24 00:00:00,-240488325,134000000000000000,201389.0,201389.0,201389.0,201389.0,0,134000000000000000,7487303179721311274
2025-04-24 00:01:00,88596676116,-49301835827338128570,201383.0,201387.0,201383.0,201387.0,90608036320,1120329963661154053,7487303179721311274
2025-04-24 00:02:00,82531565374,-45901894217432251134,201378.0,201383.0,201378.0,201383.0,84593358611,1148183778913453273,7412182204365956787
2025-04-24 00:03:00,-10882744334,6057617512572959581,201379.0,201378.0,201378.0,201379.0,150000000,6141023849033997498,7412182204365956787
2025-04-24 00:04:00,-211198104069,117639138849975292861,201392.0,201381.0,201381.0,201392.0,0,117639138849975292861,7484099668367222889
2025-04-24 00:05:00,-19274916280,10806530334737111340,201393.0,201394.0,201387.0,201394.0,112045254994,73187485196154692104,7484099668367222889
2025-04-24 00:06:00,-15085803980,8409942020442391304,201394.0,201394.0,201394.0,201394.0,0,8409942020442391304,7484099668367222889
2025-04-24 00:07:00,171814915183,-95638356005859317683,201383.0,201393.0,201383.0,201393.0,173563834807,973997617029661674,7487303179721311274
2025-04-24 00:08:00,-29452669900,16407104885037436202,201385.0,201383.0,201383.0,201385.0,6241491391,19879456290702985232,7487303179721311274
2025-04-24 00:09:00,1682929816,-935381496845440467,201385.0,201385.0,201385.0,201385.0,3602905134,1069432634326612554,7487303179721311274
2025-04-24 00:10:00,194753896,-108365013869383121,201385.0,201385.0,201385.0,201385.0,200753896,3341967764149493,7487303179721311274
2025-04-24 00:11:00,-61671260949,34357195378925665443,201389.0,201389.0,201389.0,201389.0,0,34357195378925665443,7487303179721311274
2025-04-24 00:12:00,-30724930431,17121912273569877489,201391.0,201390.0,201390.0,201391.0,0,17121912273569877489,7484099668367222889
2025-04-24 00:13:00,0,0,201391.0,201391.0,201391.0,201391.0,0,0,7484099668367222889
2025-04-24 00:14:00,-54103224429,30162965499540571134,201394.0,201392.0,201392.0,201395.0,9138685317,35252915212358105639,7484099668367222889
2025-04-24 00:15:00,-126792917773,70715995631870160418,201402.0,201397.0,201397.0,201402.0,634514845,71069651373879679387,9427343431960079954
2025-04-24 00:16:00,19083972006,-10631356674135662957,201401.0,201402.0,201401.0,201402.0,27757106961,4839028503546929913,9427343431960079954
2025-04-24 00:17:00,69576710969,-38768309164860353176,201397.0,201400.0,201397.0,201400.0,69745074464,93886677630234746,7484099668367222889
2025-04-24 00:18:00,8626235306,-4775668370937030442,201396.0,201397.0,201396.0,201400.0,61989097482,29762379827335967623,7484099668367222889
