timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2025-05-16 00:00:00,-2025325613,795377952836980004,197890.0,197890.0,197890.0,197890.0,0,795377952836980004,3919802680276319024
2025-05-16 00:01:00,14160935159,-5553776139274983401,197889.0,197890.0,197889.0,197890.0,18127316572,1557440000000000000,4656754350782802400
2025-05-16 00:02:00,-27555283254,10838324569524958645,197892.0,197888.0,197885.0,197892.0,42908028533,27666967925314458479,3919802680276319024
2025-05-16 00:03:00,105736036598,-41454381748880420718,197882.0,197892.0,197882.0,197895.0,142406186574,14405584482867421646,4656754350782802400
2025-05-16 00:04:00,78010701496,-30537381244960596801,197876.0,197869.0,197869.0,197876.0,164150462614,33767143284762428572,4683463791636435527
2025-05-16 00:05:00,155820609284,-61003314082795241276,197863.0,197871.0,197863.0,197871.0,155820609284,0,4682863981142399843
2025-05-16 00:06:00,-236873391509,92859907830165134944,197883.0,197863.0,197863.0,197883.0,0,92859907830165134944,4656754350782802400
2025-05-16 00:07:00,131648885043,-51580793810935314127,197872.0,197883.0,197872.0,197883.0,131648885043,0,4683463791636435527
2025-05-16 00:08:00,24438273187,-9568521449761488105,197870.0,197872.0,197870.0,197872.0,25000000000,220186013551980701,4683463791636435527
2025-05-16 00:09:00,-99674085655,39078647068251914892,197878.0,197870.0,197870.0,197878.0,94175420,39115535665736537625,4683463791636435527
2025-05-16 00:10:00,-92386098381,36250727329784862822,197886.0,197886.0,197886.0,197886.0,0,36250727329784862822,4656754350782802400
2025-05-16 00:11:00,190602979984,-74683548048333139399,197870.0,197882.0,197870.0,197882.0,190602979984,0,4683463791636435527
2025-05-16 00:12:00,19631487816,-7685327526499163174,197868.0,197868.0,197868.0,197868.0,19631487816,0,4682863981142399843
2025-05-16 00:13:00,-4316198023,1691285160227923596,197868.0,197868.0,197868.0,197868.0,0,1691285160227923596,4682863981142399843
2025-05-16 00:14:00,111265410070,-43535264847231137699,197859.0,197863.0,197859.0,197863.0,112267698934,392549941612244987,4689521494000934214
2025-05-16 00:15:00,32380500129,-12653583440562944966,197856.0,197854.0,197854.0,197856.0,54104842874,8501657932302923728,4689522836318279168
2025-05-16 00:16:00,-79932845664,31294537356847027173,197863.0,197857.0,197857.0,197863.0,0,31294537356847027173,4682865323459744797
2025-05-16 00:17:00,53534806648,-20940812487948717485,197858.0,197858.0,197858.0,197858.0,53534806648,0,4689522836318279168
2025-05-16 00:18:00,-3299856069,1295450721610343938,197859.0,197858.0,197858.0,197859.0,9332787290,4945420399086746413,4689522836318279168
2025-05-16 00:19:00,65988748630,-25795286995838265268,197853.0,197858.0,197853.0,197858.0,78135990505,4754373613570268765,4689522836318279168
2025-05-16 00:20:00,38813730640,-15161989356502904954,197850.0,197849.0,197849.0,197850.0,55589323307,6560987205887321436,4689522836318279168
2025-05-16 00:21:00,-25718563423,10060413782023612825,197852.0,197851.0,197851.0,197852.0,0,10060413782023612825,4689522836318279168
2025-05-16 00:22:00,-132798340073,51981903419489384220,197863.0,197862.0,197862.0,197863.0,0,51981903419489384220,4682865323459744797
2025-05-16 00:23:00,-106789477812,41843445585887969280,197872.0,197872.0,197872.0,197872.0,0,41843445585887969280,4683465133953780481
2025-05-16 00:24:00,166897845684,-64610002568685764528,197882.0,197872.0,197830.0,197882.0,844016817890,265058253103586417684,4656755693100147354
2025-05-16 00:25:00,-32010341317,12562636969309562880,197885.0,197885.0,197885.0,197885.0,0,12562636969309562880,4656755693100147354
2025-05-16 00:26:00,-20766827300,8173491263810974465,197887.0,197881.0,197881.0,197887.0,55055455525,29757876023032872458,4656755693100147354
2025-05-16 00:27:00,49931640625,-19578332676863924861,197883.0,197883.0,197883.0,197883.0,49931640625,0,4656755693100147354
2025-05-16 00:28:00,25431063253,-9968395360414723690,197880.0,197882.0,197880.0,197882.0,25431063253,0,4656755693100147354
2025-05-16 00:29:00,8631850986,-3382998404501078017,197880.0,197880.0,197880.0,197880.0,8631850986,0,4656755693100147354
2025-05-16 00:30:00,190213451833,-74485893586452664449,197864.0,197880.0,197864.0,197880.0,190260651295,18505279758671932,4682865323459744797
2025-05-16 00:31:00,46453835804,-18172736322327266725,197860.0,197860.0,197860.0,197860.0,46453835804,0,4682865323459744797
2025-05-16 00:32:00,204771450114,-80021724763256110269,197842.0,197852.0,197842.0,197852.0,204876716294,41142142508290068,4687392449012442855
2025-05-16 00:33:00,12553891194,-4901302659628665144,197841.0,197842.0,197841.0,197842.0,12775979613,86791617718737037,4687392449012442855
2025-05-16 00:34:00,1744964076,-681239647320999889,197841.0,197841.0,197841.0,197841.0,1750000000,1968000000000000,4687392449012442855
