trade_index,timestamp,bucket_start_trade,bucket_abs_volume,bucket_net_volume,order_imbalance,bucket_number,vpin_daily,vpin_5day,vpin_7day
53665,2025-06-09 18:37:00,51781,1.8106137177126609e-06,4.6721431436602146e-07,0.2580419610187483,1884,0.2033557703872578,0.24399496927216796,0.24876121231861362
53717,2025-06-09 19:30:00,51832,1.8106137177126609e-06,3.82524710005159e-07,0.21126798403383387,1885,0.2041696822487317,0.24456216622586593,0.2479563151100594
53751,2025-06-09 20:07:00,51865,1.8106137177126609e-06,-3.812278951548976e-07,0.21055175459318892,1886,0.20046262647491112,0.24327122198525614,0.24785247840794553
53804,2025-06-09 21:01:00,51917,1.8106137177126609e-06,4.249880122088053e-07,0.23472041996107845,1887,0.20482273843421275,0.24327446243533954,0.24737970996761802
53814,2025-06-09 21:11:00,51926,1.8106137177126609e-06,1.5421040263730822e-06,0.8517023875866877,1888,0.22037979665582266,0.2443170391316389,0.2493697246848216
53833,2025-06-09 21:30:00,51944,1.8106137177126609e-06,5.885194405814121e-07,0.32503865116237257,1889,0.22241393849809615,0.24517412645349052,0.24981408228932148
53854,2025-06-09 21:51:00,51964,1.8106137177126609e-06,1.8275132940539102e-07,0.10093336177539837,1890,0.21805350517967878,0.24541718763857415,0.2500711985660005
53874,2025-06-09 22:12:00,51983,1.8106137177126609e-06,2.012871837578647e-07,0.11117069410705105,1891,0.21910758514060436,0.24462927198170886,0.24936727139962842
53898,2025-06-09 22:36:00,52006,1.8106137177126609e-06,7.520318554272724e-07,0.41534638121338796,1892,0.22586588108535324,0.24531305577119616,0.25001449579875323
53931,2025-06-09 23:09:00,52038,1.8106137177126609e-06,3.107727662257354e-07,0.1716394630094447,1893,0.22558329120598908,0.2452113817759619,0.24984282484436704
53963,2025-06-09 23:42:00,52069,1.8106137177126609e-06,7.829101291026753e-07,0.4324004184016244,1894,0.23150645875499912,0.2450194492517661,0.2505148419260519
53989,2025-06-10 00:08:00,52094,1.8106137177126609e-06,5.109862415126922e-08,0.028221714908811056,1895,0.22723360744886673,0.24457479741314045,0.2495256420782654
54004,2025-06-10 00:23:00,52108,1.8106137177126609e-06,1.0118214894541237e-06,0.5588279153945396,1896,0.23728748413141826,0.24653410079291904,0.24993097648882187
54021,2025-06-10 00:40:00,52124,1.8106137177126609e-06,5.066452622327437e-07,0.2798196309220423,1897,0.23776324286327988,0.24680314227794856,0.25041515205837056
54036,2025-06-10 00:55:00,52138,1.8106137177126609e-06,-9.993458091733006e-07,0.5519376106548939,1898,0.2450465057244397,0.24735590458396362,0.25131297384032475
54060,2025-06-10 01:20:00,52161,1.8106137177126609e-06,2.6816158435029483e-07,0.14810535329924596,1899,0.24023290817341583,0.24748239424869423,0.2504587640627057
54095,2025-06-10 01:56:00,52195,1.8106137177126609e-06,-4.1505587049623675e-09,0.0022923490882449226,1900,0.23978776967667845,0.24601045280833544,0.24897087424271233
54118,2025-06-10 02:19:00,52217,1.8106137177126609e-06,-1.1695111606429503e-06,0.6459197504150073,1901,0.25181087524673645,0.2474564188676773,0.24995239715914794
