timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2025-05-07 01:23:00,415089123735308248,-2736771444244551151328,88039.0,88039.0,88039.0,88039.0,415089123735308248,0,109905562507993761083307
2025-05-07 01:24:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:25:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:26:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:27:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:28:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:29:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:30:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:31:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:32:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:33:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:34:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:35:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:36:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:37:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:38:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:39:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:40:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:41:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:42:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:43:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:44:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:45:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:46:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
2025-05-07 01:47:00,0,0,88039.0,88039.0,88039.0,88039.0,0,0,109905562507993761083307
