timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2025-04-30 00:00:00,-31355395271,17438707671788609079,201371.0,201371.0,201371.0,201371.0,0,17438707671788609079,7341416455153689907
2025-04-30 00:01:00,18132864787,-10063049706909405681,201369.0,201372.0,201369.0,201372.0,37415039062,10725367477061726123,5889478373031091027
2025-04-30 00:02:00,-31431297,17479040000000000,201369.0,201369.0,201369.0,201369.0,0,17479040000000000,5889478373031091027
2025-04-30 00:03:00,-164649919842,91611292965010785617,201380.0,201374.0,201374.0,201380.0,0,91611292965010785617,7339701833335513492
2025-04-30 00:04:00,-20707924737,11528762607136228464,201381.0,201381.0,201381.0,201381.0,0,11528762607136228464,7339701833335513492
2025-04-30 00:05:00,70998708033,-39481294492336732195,201377.0,201381.0,201377.0,201381.0,71104765176,59040000000000000,7341416455153689907
2025-04-30 00:06:00,170861826506,-94936884362664700849,201365.0,201377.0,201365.0,201377.0,172314888966,808617114774765833,5889478373031091027
2025-04-30 00:07:00,166069172298,-92150000885745647208,201351.0,201355.0,201351.0,201355.0,176131629249,5585555647396379763,5896204212906681451
2025-04-30 00:08:00,22223681851,-12322763441412912248,201350.0,201350.0,201350.0,201350.0,22934238195,394365715830553126,5896204212906681451
2025-04-30 00:09:00,79094837378,-43840387164824673252,201344.0,201349.0,201344.0,201349.0,80860132970,979702068998793475,6152457910740407080
2025-04-30 00:10:00,-5034133217,2792363841575121075,201344.0,201344.0,201344.0,201344.0,0,2792363841575121075,6152457910740407080
2025-04-30 00:11:00,0,0,201344.0,201344.0,201344.0,201344.0,0,0,6152457910740407080
2025-04-30 00:12:00,-5893752412,3269458054434868308,201344.0,201344.0,201344.0,201344.0,250000000,3408000000000000000,6152457910740407080
2025-04-30 00:13:00,-472730445,262234374999999999,201344.0,201344.0,201344.0,201344.0,0,262234374999999999,6152457910740407080
2025-04-30 00:14:00,18317890349,-10150500436372908358,201343.0,201343.0,201343.0,201343.0,18317890349,0,6152457910740407080
2025-04-30 00:15:00,-34443934878,19108759523456073962,201346.0,201344.0,201344.0,201346.0,3689602320,21153705144119403942,6152457910740407080
2025-04-30 00:16:00,52249446786,-28952826839766442962,201342.0,201342.0,201342.0,201342.0,52249446786,0,6152457910740407080
2025-04-30 00:17:00,-779349104,432204480000000000,201342.0,201342.0,201342.0,201342.0,0,432204480000000000,97665682603257713448
2025-04-30 00:18:00,-113753900339,63112121812287938152,201350.0,201345.0,201345.0,201350.0,0,63112121812287938152,5896204212906681451
2025-04-30 00:19:00,-41433111732,23001518450941249554,201354.0,201351.0,201351.0,201354.0,0,23001518450941249554,5896204212906681451
